section,variant,dataset,revision,machine_id,iteration,variable,value,unit
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,4,walltime,34160344,ns
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,4,rss_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,4,stack_peak,270114221,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,4,heap_peak,270123489,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,4,heap_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
load,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,walltime,75088148,ns
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,walltime,218346043,ns
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,virtmem_delta,-136347648,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,rss_delta,-136245248,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,253403253,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_peak,253411917,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_delta,147985870,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,walltime,208258768,ns
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,rss_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,270105341,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_peak,327018949,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_delta,16702088,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,walltime,18736157,ns
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,rss_delta,0,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,270109781,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_peak,270114609,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_delta,4440,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,walltime,105822379,ns
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,rss_delta,0,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,270114221,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_peak,273111781,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_delta,4440,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,walltime,16901573,ns
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,rss_delta,0,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,270114221,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_peak,270123489,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_delta,0,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,walltime,93571673,ns
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,rss_delta,0,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,270114221,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_peak,271918085,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_delta,0,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,walltime,16512354,ns
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,rss_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,270114221,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_peak,270123489,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,walltime,93521110,ns
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,rss_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,270114221,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_peak,271918085,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,walltime,34864624,ns
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,rss_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,270114221,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_peak,270123489,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,heap_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
load,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,walltime,74429097,ns
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,walltime,218964317,ns
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,virtmem_delta,-136347648,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,rss_delta,-136245248,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,253403253,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_peak,253411917,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_delta,147985870,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,walltime,208199634,ns
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,rss_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,270105341,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_peak,327018949,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_delta,16702088,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,walltime,18592269,ns
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,rss_delta,0,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,270109781,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_peak,270114609,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_delta,4440,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,walltime,105505378,ns
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,rss_delta,0,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,270114221,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_peak,273111781,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_delta,4440,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,walltime,16833636,ns
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,rss_delta,0,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,270114221,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_peak,270123489,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_delta,0,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,walltime,93421856,ns
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,rss_delta,0,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,270114221,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_peak,271918085,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_delta,0,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,walltime,16627481,ns
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,rss_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,270114221,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_peak,270123489,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,walltime,93435812,ns
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,rss_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,270114221,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_peak,271918085,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,walltime,34026204,ns
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,rss_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,270114221,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_peak,270123489,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,heap_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
load,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,walltime,75416187,ns
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,walltime,218827027,ns
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,virtmem_delta,-136347648,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,rss_delta,-136245248,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,253403253,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_peak,253411917,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_delta,147985870,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,walltime,208831574,ns
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,rss_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,270105341,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_peak,327018949,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_delta,16702088,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,walltime,20148413,ns
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,rss_delta,0,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,270109781,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_peak,270114609,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_delta,4440,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,walltime,105842393,ns
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,rss_delta,0,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,270114221,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_peak,273111781,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_delta,4440,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,walltime,16766201,ns
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,rss_delta,0,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,270114221,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_peak,270123489,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_delta,0,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,walltime,93916935,ns
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,rss_delta,0,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,270114221,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_peak,271918085,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_delta,0,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,walltime,16892838,ns
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,rss_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,270114221,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_peak,270123489,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,walltime,93841344,ns
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,rss_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,270114221,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_peak,271918085,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,walltime,34374367,ns
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,rss_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,270114221,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_peak,270123489,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,heap_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
load,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,walltime,75219780,ns
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,walltime,218534955,ns
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,virtmem_delta,-136347648,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,rss_delta,-136245248,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,253403253,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_peak,253411917,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_delta,147985870,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,walltime,207381315,ns
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,virtmem_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,rss_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,270105341,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_peak,327018949,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_delta,16702088,byte
compute_subtree_sizes,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,6291456,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,walltime,18860512,ns
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,virtmem_delta,0,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,rss_delta,0,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,270109781,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_peak,270114609,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_delta,4440,byte
compute_afs,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,6291456,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,walltime,105512528,ns
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,virtmem_delta,0,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,rss_delta,0,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,270114221,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_peak,273111781,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_delta,4440,byte
compute_afs,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,6291456,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,walltime,17201486,ns
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,virtmem_delta,0,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,rss_delta,0,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,270114221,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_peak,270123489,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_delta,0,byte
diversity,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,6291456,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,walltime,93936445,ns
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,virtmem_delta,0,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,rss_delta,0,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,270114221,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_peak,271918085,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_delta,0,byte
diversity,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,walltime,16923184,ns
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,rss_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,270114221,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_peak,270123489,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,6291456,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,walltime,93743093,ns
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,virtmem_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,rss_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,270114221,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_peak,271918085,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,6291456,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,walltime,34058487,ns
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,virtmem_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,rss_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,270114221,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_peak,270123489,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,heap_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,8,stack_peak,6291456,byte
load,tskit,data/sgdp_chr21.trees,46c61fa,i10pc34,9,walltime,75199775,ns
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,9,walltime,218485417,ns
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,9,virtmem_delta,-136347648,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,9,rss_delta,-136245248,byte
load_forest_file,sfkit,data/sgdp_chr21.trees,46c61fa,i10pc34,9,stack_peak,253403253,byte
